"CONTACT_ID";"AGE";"FAMILYSIZE";"YEAREXPERIENCE";"ANNUALINCOME";"EDUCATIONLEVEL_ID";"NETPRICE_PRO11_AMT";"NETPRICE_PRO12_AMT";"NETPRICE_PRO13_AMT";"NETPRICE_PRO14_AMT";"NETPRICE_PRO15_AMT";"NETPRICE_PRO16_AMT";"NETPRICE_PRO17_AMT";"name"
4364;38;3;11;75;2;0;0;0;23,3;0;1;0;"Harrow"
4365;65;3;40;71;1;0;0;0;22;1;0;0;"Newham"
4366;35;1;11;24;3;0;0;0;5;1;1;0;"Waltham Forest"
4367;29;2;5;112;1;0;0;0;43,3;1;1;0;"Camden"
4368;61;1;35;53;2;167;0;0;28;0;1;0;"Havering"
4369;46;1;21;41;3;0;0;0;5;0;0;0;"Tower Hamlets"
4370;50;1;23;25;2;0;0;0;5;0;1;0;"Camden"
4371;60;4;33;42;2;194;0;0;25;0;1;0;"Brent"
4372;54;3;27;51;2;113;1;1;10;1;1;0;"Westminster"
4373;43;2;18;19;2;0;0;0;3;0;1;0;"Lewisham"
4374;38;2;14;90;1;258;1;1;0;1;1;0;"Bexley"
4375;46;4;22;89;2;0;0;0;14;0;1;0;"Enfield"
4376;64;3;39;22;1;0;1;1;5;1;1;0;"Kensington and Chelsea"
4377;24;1;0;119;1;0;0;0;15;0;1;0;"Bexley"
4378;39;4;13;93;3;0;0;0;36;0;1;1;"Barnet"
4379;34;4;8;18;1;0;0;0;3;0;0;0;"Kingston upon Thames"
4380;65;1;40;32;3;120;0;0;11;0;1;0;"Waltham Forest"
4381;38;3;14;182;3;0;0;1;26;1;1;1;"Islington"
4382;62;2;36;19;3;0;0;0;2;1;1;0;"Sutton"
4383;59;1;35;85;3;0;0;1;34;1;0;1;"Redbridge"
4384;49;4;25;90;2;0;1;0;14;0;1;0;"Barking and Dagenham"
4385;57;2;32;59;1;134;0;0;37;0;1;0;"Lambeth"
4386;64;1;38;84;1;0;0;0;20;0;0;0;"Bexley"
4387;47;2;22;95;2;0;0;0;39;0;0;1;"Redbridge"
4388;30;3;6;13;3;0;0;0;9;0;1;0;"Hillingdon"
4389;42;4;18;88;1;0;0;0;8;1;1;0;"Newham"
4390;53;2;28;34;3;0;0;0;6;1;1;0;"Hillingdon"
4391;50;4;24;11;3;0;0;0;6;1;0;0;"Hillingdon"
4392;62;4;38;80;2;0;0;0;17;0;0;0;"Richmond upon Thames"
4393;34;1;10;41;1;0;0;0;13,3;1;0;0;"Hillingdon"
4394;47;2;21;90;3;0;0;0;8;0;0;0;"Barnet"
4395;62;3;37;93;3;0;0;1;30;1;1;1;"Havering"
4396;61;4;35;81;2;0;0;0;19;0;0;0;"Havering"
4397;59;2;34;60;1;0;0;0;28;0;1;0;"Barking and Dagenham"
4398;47;3;21;39;2;0;0;0;6;1;1;0;"Croydon"
4399;65;3;39;22;2;0;0;0;7;0;0;0;"Havering"
4400;56;2;32;32;1;79;1;0;8;0;1;0;"Havering"
4401;56;1;32;28;3;0;0;0;12;0;1;0;"Camden"
4402;31;2;7;35;2;0;0;0;10;1;0;0;"Merton"
4403;61;3;31;154;3;351;0;1;75;1;1;1;"Barnet"
4404;42;2;18;189;1;0;0;0;76;0;1;0;"Redbridge"
4405;44;4;19;40;3;84;0;0;19;0;0;0;"Merton"
4406;47;2;21;88;2;0;0;0;17;0;1;0;"Hackney"
4407;30;2;6;124;1;0;0;0;6;0;1;0;"Kingston upon Thames"
4408;62;2;38;23;3;0;0;0;3;0;0;0;"Newham"
4409;56;4;32;23;1;0;0;0;7;1;1;0;"Camden"
4410;25;2;0;139;1;0;0;0;20;1;0;0;"Kensington and Chelsea"
4411;53;4;28;173;1;427;0;0;27;0;1;1;"Haringey"
4412;26;4;0;42;3;153;0;0;13;0;1;0;"Lewisham"
4413;59;1;35;161;1;160;0;0;29;1;0;0;"Richmond upon Thames"
4414;62;3;36;28;2;0;0;0;7;0;1;0;"Barnet"
4415;58;4;32;191;3;194;0;0;52;1;0;1;"Redbridge"
4416;40;2;14;42;1;106;0;0;3;1;0;0;"Brent"
4417;35;4;5;81;3;0;0;0;40;0;1;0;"Greenwich"
4418;51;3;25;175;1;312;0;0;7;0;0;1;"Barnet"
4419;41;3;15;82;1;0;0;0;1;0;1;0;"Croydon"
4420;51;1;27;53;3;0;0;0;18;1;0;0;"Redbridge"
4421;27;3;1;142;1;0;0;0;55;0;0;1;"Bexley"
4422;46;4;21;42;3;0;0;0;19;0;1;0;"Kingston upon Thames"
4423;46;4;20;64;1;189;0;0;29;0;0;0;"Newham"
4424;31;2;5;90;1;0;1;0;13;0;1;0;"Tower Hamlets"
4425;58;1;32;44;2;0;0;0;8;0;0;0;"Richmond upon Thames"
4426;42;1;18;29;3;0;0;0;3;0;1;0;"Hounslow"
4427;59;2;35;93;1;0;0;0;16;1;0;0;"Richmond upon Thames"
4428;54;3;24;69;3;132;0;0;14;0;1;0;"Hillingdon"
4429;35;2;11;82;2;0;0;0;17;1;1;0;"Lewisham"
4430;34;2;9;180;3;0;0;1;65;0;1;1;"Croydon"
4431;46;2;21;13;3;0;0;0;7;0;1;0;"Kingston upon Thames"
4432;52;1;28;72;1;178;0;0;0;0;0;0;"Harrow"
4433;55;3;30;54;1;0;0;0;17;0;1;0;"Croydon"
4434;34;1;9;104;1;0;0;0;46;1;1;0;"Hillingdon"
4435;57;2;32;44;2;157;0;0;19;0;0;0;"Barking and Dagenham"
4436;45;1;19;40;1;0;1;1;2;1;1;0;"Merton"
4437;29;2;3;190;1;246;0;0;45;1;1;0;"Bexley"
4438;49;4;23;64;1;0;0;0;26;1;1;0;"Tower Hamlets"
4439;36;2;11;9;2;99;1;0;3;0;0;0;"Lewisham"
4440;57;4;31;38;2;0;0;0;7;0;1;0;"Islington"
4441;25;3;0;72;3;0;0;0;26;0;1;0;"Bexley"
4442;43;1;17;82;1;79;0;0;52;0;1;0;"Redbridge"
4443;27;2;2;48;3;119;1;0;16;0;1;0;"Havering"
4444;54;4;28;82;3;294;0;0;26;0;0;0;"Camden"
4445;53;2;26;14;2;83;0;0;10;0;0;0;"Enfield"
4446;55;1;29;162;1;0;0;0;29;1;1;0;"Islington"
4447;43;2;19;54;1;0;0;0;17;0;1;0;"Redbridge"
4449;59;4;34;64;1;0;0;0;17;0;0;0;"Sutton"
4450;42;3;18;65;3;0;0;0;21;1;1;0;"Croydon"
4451;51;2;25;113;1;0;0;0;63;0;0;0;"Merton"
4452;57;2;32;38;3;0;0;0;21;0;0;0;"Barking and Dagenham"
4453;39;1;15;65;3;0;0;0;15;0;0;0;"Sutton"
4454;53;4;27;39;3;0;0;0;15;0;1;0;"Kingston upon Thames"
4455;31;2;6;174;1;0;0;0;67;1;1;0;"Waltham Forest"
4456;33;2;3;59;3;0;0;0;17,5;0;1;0;"Waltham Forest"
4457;38;2;14;43;1;0;0;0;17;0;1;0;"Waltham Forest"
4458;47;2;21;24;3;0;0;0;1;1;0;0;"Greenwich"
4459;63;1;39;50;2;166;0;0;0;0;0;0;"Enfield"
4460;44;1;19;68;3;0;0;0;37;0;1;0;"Kingston upon Thames"
4461;61;3;37;61;3;0;0;0;20;0;1;0;"Croydon"
4462;52;4;28;21;2;0;0;0;5;0;1;0;"Islington"
4463;59;2;34;21;2;0;0;0;5;0;1;0;"Waltham Forest"
4464;56;4;32;31;1;0;0;0;13;0;0;0;"Bromley"
4465;58;4;33;70;1;0;1;0;7;0;0;0;"Havering"
4466;30;3;6;25;2;135;0;0;10;1;0;0;"Harrow"
4467;42;1;17;78;3;0;0;0;10;0;1;0;"Merton"
4468;51;1;27;19;1;0;0;0;2;0;0;0;"Tower Hamlets"
4469;60;1;35;23;3;0;0;0;3;0;1;0;"Lewisham"
4470;30;4;4;40;1;0;0;0;8;0;1;0;"Redbridge"
4471;49;1;23;22;3;0;0;0;3;0;0;0;"Newham"
4472;26;4;0;71;2;0;1;0;18;0;1;0;"Redbridge"
4473;36;1;12;58;2;0;0;0;36;0;0;0;"Barking and Dagenham"
4474;65;3;40;75;1;0;0;0;22;0;1;0;"Sutton"
4475;27;1;0;40;2;110;0;0;20;1;0;0;"Enfield"
4476;60;1;35;155;3;0;0;0;15;1;0;1;"Lewisham"
4477;32;4;6;83;2;0;0;0;22;0;0;0;"Bexley"
4478;46;3;20;99;1;0;0;0;11;0;0;0;"Kingston upon Thames"
4479;60;1;36;59;2;0;1;0;0;0;0;0;"Croydon"
4480;28;3;2;53;2;0;0;0;24;0;1;0;"Barnet"
4481;50;4;26;11;1;0;1;0;2;0;0;0;"Barnet"
4482;52;4;28;179;3;0;0;0;42;0;0;1;"Hackney"
4483;29;2;0;71;3;0;0;0;17,5;0;0;0;"Barking and Dagenham"
4484;30;4;4;85;3;0;0;0;21;0;1;0;"Croydon"
4485;42;3;18;49;3;0;1;0;21;0;1;0;"Waltham Forest"
4486;32;2;6;122;1;0;0;0;13;1;1;0;"Lewisham"
4487;40;2;15;171;1;0;0;0;33;0;1;0;"Waltham Forest"
4488;49;2;24;138;2;0;0;0;22;0;1;1;"Kingston upon Thames"
4489;53;4;23;8;3;0;1;0;4;0;1;0;"Croydon"
4490;42;4;17;59;1;0;0;0;4;0;1;0;"Brent"
4491;38;3;14;49;1;0;0;0;28;0;0;0;"Enfield"
4492;60;2;34;92;1;0;0;0;20;0;0;0;"Bromley"
4494;61;1;35;60;2;0;0;0;28;1;1;0;"Hillingdon"
4495;27;2;2;41;2;0;0;0;17;0;1;0;"Westminster"
4496;45;3;21;40;2;0;0;0;6;1;1;0;"Hackney"
4497;41;2;16;81;1;146;0;0;4;1;1;0;"Hillingdon"
4498;44;1;20;52;3;196;0;0;8;1;0;0;"Sutton"
4499;38;4;14;25;1;0;0;0;10;0;0;0;"Camden"
4500;39;1;15;139;1;353;0;0;34;0;1;0;"Havering"
4501;48;1;22;54;2;0;0;0;12;0;0;0;"Brent"
4502;47;1;22;81;1;0;0;0;29;1;0;0;"Lewisham"
4503;64;3;39;73;1;0;1;0;22;1;0;0;"Camden"
4504;27;4;0;30;3;0;0;0;10;1;1;0;"Croydon"
4505;66;3;41;59;1;0;0;0;24;0;0;0;"Islington"
4506;43;3;17;21;1;0;0;0;15;0;0;0;"Harrow"
4507;34;3;9;65;2;104;0;0;7;0;1;0;"Camden"
4508;28;3;2;41;2;161;0;0;11;0;1;0;"Harrow"
4509;52;4;28;52;3;121;0;0;1;0;0;0;"Kingston upon Thames"
4510;45;4;20;84;2;180;0;0;11;0;1;0;"Croydon"
4511;24;2;0;135;1;0;0;0;72;0;1;0;"Harrow"
4512;39;4;14;18;3;0;1;0;2;0;0;0;"Redbridge"
4513;40;1;16;34;1;0;0;0;7;1;1;0;"Lewisham"
4514;30;4;5;85;3;0;0;0;18;0;1;0;"Lewisham"
4515;49;1;23;23;3;0;0;0;14;0;0;0;"Southwark"
4516;53;4;27;65;2;0;0;0;28;1;0;0;"Southwark"
4517;56;1;30;195;1;0;0;0;29;0;0;0;"Hillingdon"
4518;50;4;24;40;1;89;0;0;26;0;1;0;"Brent"
4519;53;2;29;141;3;0;0;0;2;0;0;1;"Ealing"
4520;60;2;34;95;2;322;0;0;7;1;1;0;"Kensington and Chelsea"
4521;58;3;33;23;2;131;0;0;13;0;0;0;"Brent"
4522;43;2;19;82;2;0;0;0;18;1;1;0;"Hackney"
4523;46;4;21;53;3;0;0;0;19;0;0;0;"Lambeth"
4524;29;4;3;10;1;87;0;0;4;1;1;0;"Richmond upon Thames"
4525;56;1;30;75;2;125;0;0;19;0;1;0;"Harrow"
4526;48;4;23;23;2;122;0;0;4;0;0;0;"Hillingdon"
4527;61;1;36;133;1;0;0;0;26;0;1;0;"Hackney"
4528;41;1;17;129;1;0;0;0;34;1;0;0;"Westminster"
4529;35;4;11;85;2;131;0;0;1;0;0;0;"Harrow"
4530;48;2;23;168;1;308;0;0;28;0;1;0;"Lewisham"
4531;43;4;19;83;3;0;0;0;20;0;1;0;"Harrow"
4532;37;2;12;52;2;0;0;0;11;0;1;0;"Brent"
4533;47;1;22;114;1;0;1;1;6;1;1;0;"Enfield"
4534;29;1;3;81;3;0;0;0;29;0;0;0;"Kensington and Chelsea"
4535;63;1;38;32;2;0;0;0;15;0;0;0;"Harrow"
4536;43;3;19;63;3;0;0;0;21;0;0;0;"Merton"
4537;57;3;32;70;3;0;0;0;16;0;0;0;"Brent"
4538;55;2;31;20;1;0;0;0;3;0;1;0;"Barking and Dagenham"
4539;47;2;23;138;1;0;0;0;33;1;1;0;"City of London"
4540;58;4;34;63;2;0;0;0;16;0;0;0;"Tower Hamlets"
4541;53;1;28;85;3;118;0;0;13;0;1;0;"Hillingdon"
4542;59;2;35;180;2;0;1;1;65;1;1;1;"Merton"
4543;46;4;22;80;3;0;0;0;20;0;1;0;"Bexley"
4544;41;1;15;53;3;0;0;0;7;0;1;0;"Bexley"
4545;46;2;20;72;2;75;0;0;17;0;1;0;"Kensington and Chelsea"
4546;44;3;18;123;1;0;0;1;59;1;1;1;"Bexley"
4547;44;2;18;91;3;0;0;0;8;0;1;0;"Hackney"
4548;50;2;26;148;1;0;0;0;68;0;1;0;"Kensington and Chelsea"
4549;51;2;25;163;3;0;0;0;13;0;1;1;"Islington"
4550;55;4;30;28;3;149;0;0;1;1;1;0;"Bexley"
4551;37;1;12;193;1;0;0;0;86;0;0;0;"Sutton"
4552;34;3;10;22;3;0;0;0;9;0;1;0;"Hillingdon"
4553;59;4;34;74;1;0;0;0;7;1;1;0;"Hackney"
4554;45;4;20;70;3;0;0;0;19;1;1;0;"Waltham Forest"
4555;30;1;4;11;2;0;0;0;1;1;1;0;"Sutton"
4556;32;3;8;61;2;0;0;0;26;0;0;0;"Hounslow"
4557;61;1;37;41;1;0;0;0;8;1;1;0;"Camden"
4558;54;4;28;108;2;0;0;0;19;0;1;1;"Brent"
4559;35;4;10;23;3;0;0;0;11;1;0;0;"Barnet"
4560;63;2;38;135;3;183;0;0;38;0;0;1;"Newham"
4561;66;2;40;30;3;86;0;0;7;0;0;0;"Camden"
4562;48;4;24;144;2;0;0;0;35;0;0;1;"Hounslow"
4563;60;4;34;139;1;0;0;0;4;0;1;1;"Tower Hamlets"
4564;41;2;17;143;3;209;0;0;27;0;1;1;"Kingston upon Thames"
4565;31;1;7;44;1;0;0;0;12;1;1;0;"Barnet"
4566;58;4;31;49;2;0;0;0;25;0;1;0;"Camden"
4567;67;4;42;75;2;182;0;0;1;0;1;0;"Sutton"
4568;35;2;9;43;1;0;0;0;3;0;1;0;"Hillingdon"
4569;40;3;14;59;3;0;0;0;5;0;1;0;"Barking and Dagenham"
4570;42;3;17;154;1;0;0;1;49;1;1;1;"Waltham Forest"
4571;44;1;18;75;3;0;0;0;7;1;0;0;"Kingston upon Thames"
4572;47;1;23;75;2;0;0;0;26;1;0;0;"Westminster"
4573;59;2;35;88;1;278;0;0;16;0;0;0;"Barnet"
4574;29;1;3;91;3;0;0;0;34;0;0;1;"Merton"
4575;36;1;6;11;3;0;1;1;6,7;1;1;0;"Havering"
4576;47;1;22;22;3;0;0;0;4;0;1;0;"Merton"
4577;55;2;29;49;3;220;0;0;8;1;0;0;"Kingston upon Thames"
4578;41;1;17;140;1;342;0;0;35;0;0;0;"Brent"
4579;51;2;25;99;2;0;0;0;24;0;0;0;"Redbridge"
4580;26;2;2;82;1;199;0;0;25;0;0;0;"Merton"
4581;33;4;9;10;1;81;0;0;10;1;0;0;"Harrow"
4582;30;4;5;109;2;103;0;0;22;1;0;0;"Tower Hamlets"
4583;30;4;4;45;3;0;0;0;13;0;0;0;"Tower Hamlets"
4584;45;2;19;93;2;0;0;0;17;0;0;0;"Barking and Dagenham"
4585;40;3;16;89;2;216;1;1;39;0;1;1;"Hillingdon"
4586;42;3;15;39;2;132;0;0;10;0;0;0;"Redbridge"
4587;50;1;26;21;1;89;0;0;2;0;1;0;"Haringey"
4588;62;3;37;31;1;0;0;0;2;0;1;0;"Merton"
4589;63;1;37;31;3;0;0;0;5;0;1;0;"Harrow"
4590;43;4;19;52;2;0;0;0;22;0;0;0;"Croydon"
4591;49;1;25;13;3;0;0;0;9;0;1;0;"Lewisham"
4592;51;2;25;21;3;76;1;0;4;0;1;0;"Barnet"
4593;61;4;36;50;1;189;0;0;17;0;1;0;"Tower Hamlets"
4594;43;4;19;81;3;0;0;0;2;1;0;0;"Hillingdon"
4595;43;4;19;74;1;0;0;0;19;1;0;0;"Hackney"
4596;61;3;36;89;1;0;0;0;5;0;1;0;"Hillingdon"
4597;35;3;9;82;2;0;0;0;9;0;1;0;"Newham"
4598;59;4;33;88;2;0;0;0;19;0;0;0;"Tower Hamlets"
4599;40;3;16;61;3;0;0;0;21;0;0;0;"Barking and Dagenham"
4600;61;2;36;139;1;0;0;0;39;0;0;0;"Croydon"
4601;48;1;23;29;2;0;0;0;13;0;0;0;"Barking and Dagenham"
4602;37;3;11;51;1;0;0;0;21;1;1;0;"Merton"
4603;56;1;32;58;3;241;0;0;18;0;1;0;"Lewisham"
4604;35;2;9;21;3;125;0;0;14;0;1;0;"Sutton"
4605;35;2;8;43;2;0;0;0;16,7;0;0;0;"Westminster"
4606;40;2;16;104;2;0;0;0;18;0;0;0;"Harrow"
4607;50;1;23;9;2;98;0;0;5;0;1;0;"Richmond upon Thames"
4608;49;3;25;39;2;0;0;0;19;0;0;0;"Hillingdon"
4609;46;1;22;89;1;0;1;1;27;1;1;0;"Brent"
4610;64;2;40;21;3;0;0;0;3;0;0;0;"Tower Hamlets"
4611;60;3;35;173;3;0;0;0;31;0;1;1;"Hounslow"
4612;45;1;21;29;3;105;0;0;3;1;1;0;"Hammersmith and Fulham"
4613;52;4;27;43;2;0;0;0;2;1;0;0;"Enfield"
4614;58;3;34;30;2;0;0;0;4;0;0;0;"Camden"
4615;54;4;30;39;3;0;1;0;1;0;1;0;"Tower Hamlets"
4616;48;2;22;83;3;248;0;0;4;0;1;0;"Croydon"
4617;51;3;25;58;2;223;0;0;7;0;0;0;"Greenwich"
4618;53;1;26;8;2;0;0;0;5;1;0;0;"Hillingdon"
4619;57;3;27;39;3;0;1;0;10;1;0;0;"Redbridge"
4620;43;2;18;204;1;0;0;0;88;0;1;0;"Kingston upon Thames"
4621;37;1;13;45;1;0;0;0;18;0;0;0;"Croydon"
4622;32;1;7;111;1;0;1;0;38;0;0;0;"Waltham Forest"
4623;34;2;10;83;2;148;0;0;20;0;0;0;"Barnet"
4624;54;1;24;83;3;0;0;0;30;0;0;0;"Enfield"
4625;62;2;36;115;1;202;0;0;28;1;1;0;"Croydon"
4626;56;1;32;60;3;227;0;0;18;0;1;0;"Lewisham"
4627;39;1;15;53;1;0;0;0;18;0;0;0;"Enfield"
4628;32;2;7;134;1;0;0;0;33;0;1;0;"Harrow"
4629;50;1;24;91;3;0;0;0;8;0;1;0;"Waltham Forest"
4630;27;2;1;91;1;0;0;0;2;0;1;0;"Merton"
4631;37;2;12;128;1;0;0;0;39;1;1;0;"Harrow"
4632;60;3;34;78;1;0;1;0;44;0;0;0;"Tower Hamlets"
4633;43;2;19;161;1;464;0;0;76;0;1;0;"Harrow"
4634;62;3;36;60;3;0;0;0;22;0;1;0;"Brent"
4635;39;1;14;161;1;509;1;0;41;0;0;0;"Hillingdon"
4636;34;4;9;40;2;0;0;0;20;1;1;0;"Sutton"
4637;46;1;21;68;2;0;0;0;2;0;1;0;"Lewisham"
4638;46;3;22;74;1;0;0;0;7;0;1;0;"Redbridge"
4639;51;3;26;55;2;93;0;0;20;0;1;0;"Harrow"
4640;44;1;20;145;1;0;0;0;35;1;0;0;"Kensington and Chelsea"
4641;60;1;35;24;2;0;0;0;15;0;0;0;"Westminster"
4642;65;1;39;10;2;0;0;0;8;0;1;0;"Islington"
4643;58;2;33;138;1;0;1;0;39;0;1;0;"Merton"
4644;37;4;12;63;3;0;0;0;21;0;1;0;"Richmond upon Thames"
4645;52;4;28;54;3;0;0;0;1;1;0;0;"Hackney"
4646;42;3;16;62;3;0;0;0;9;0;1;0;"Croydon"
4647;54;1;29;81;3;0;0;0;1;0;0;0;"Richmond upon Thames"
4648;54;3;28;61;2;0;0;0;30;1;1;0;"Camden"
4649;51;1;27;68;3;0;0;0;16;0;1;0;"Brent"
4650;59;2;35;78;1;0;0;0;28;0;1;0;"Bromley"
4651;41;2;17;165;1;157;0;0;76;0;0;0;"Camden"
4652;43;3;17;48;2;0;0;0;22;1;0;0;"Merton"
4653;52;3;26;155;2;0;0;0;72;0;1;1;"Camden"
4654;52;2;26;158;3;251;0;0;37;1;0;1;"Waltham Forest"
4655;57;1;31;52;1;0;0;0;14;0;1;0;"Lambeth"
4656;53;4;28;18;1;0;0;0;8;0;0;0;"Havering"
4657;58;4;33;42;1;0;0;0;17;0;0;0;"Newham"
4658;59;2;33;18;3;0;0;0;2;0;0;0;"Redbridge"
4659;57;2;31;40;1;0;1;1;3;1;1;0;"Redbridge"
4660;27;4;2;44;2;0;1;1;6;0;1;0;"Barking and Dagenham"
4661;42;1;16;11;1;87;0;0;2;1;0;0;"Kensington and Chelsea"
4662;52;2;26;194;2;0;0;0;57;0;1;1;"Islington"
4663;49;2;23;108;2;0;0;0;24;0;1;0;"Islington"
4664;47;4;23;12;2;0;0;0;5;0;0;0;"Enfield"
4665;45;3;19;19;1;94;0;0;15;1;1;0;"Barnet"
4666;25;1;1;150;1;0;0;0;63,3;0;0;0;"Sutton"
4667;47;4;22;89;3;0;0;0;19;0;1;0;"Harrow"
4668;44;2;19;83;3;0;1;0;38;1;0;0;"Camden"
4669;30;4;3;79;2;0;0;0;20;0;1;0;"Newham"
4670;63;4;38;102;2;0;0;0;34;0;0;0;"Croydon"
4671;50;1;24;155;1;0;0;0;73;1;1;0;"Merton"
4672;40;1;16;138;1;0;0;0;35;0;1;0;"Enfield"
4673;56;3;31;51;1;0;0;0;17;1;1;0;"Islington"
4674;39;2;15;80;2;86;0;0;18;1;1;0;"Tower Hamlets"
4675;42;2;18;135;1;0;1;1;33;1;1;0;"Hackney"
4676;28;4;1;34;2;162;0;0;15;1;0;0;"Bexley"
4677;26;3;0;195;3;0;1;1;63,3;0;1;1;"Richmond upon Thames"
4678;58;3;32;62;3;217;0;1;22;1;1;0;"Islington"
4679;38;2;13;173;1;243;0;0;33;0;0;0;"Havering"
4680;23;2;0;149;1;0;0;0;72;0;1;0;"Brent"
4681;53;1;29;20;1;131;0;0;2;1;1;0;"Harrow"
4682;54;4;28;42;1;0;0;0;25;1;1;0;"Havering"
4683;42;1;17;28;3;0;0;0;6;1;0;0;"Hackney"
4684;54;1;28;95;2;0;0;0;19;0;1;0;"Kensington and Chelsea"
4685;66;2;42;95;3;0;0;0;0;0;1;0;"Redbridge"
4686;46;1;21;34;1;124;0;0;1;0;1;0;"Barking and Dagenham"
4687;63;2;37;191;3;205;0;0;43;0;0;1;"Newham"
4688;63;2;38;41;1;173;0;0;15;1;1;0;"Hillingdon"
4689;58;1;34;150;1;481;0;0;74;0;1;0;"Hillingdon"
4690;65;2;41;91;3;146;0;0;0;0;0;0;"Merton"
4691;35;4;9;84;2;0;0;0;22;0;1;0;"Kingston upon Thames"
4692;33;4;9;73;1;140;0;0;34;0;1;0;"Islington"
4693;43;1;19;122;1;0;0;0;3;0;1;0;"Hackney"
4694;30;1;5;73;2;133;0;0;26;0;1;0;"Havering"
4695;61;2;37;20;3;0;0;0;3;0;1;0;"Hillingdon"
4696;49;4;24;130;1;281;0;1;11;0;1;1;"Kingston upon Thames"
4697;52;3;27;85;3;0;0;0;34;0;0;1;"Camden"
4698;45;2;21;134;1;0;0;0;33;1;1;0;"Brent"
4699;64;3;39;98;2;80;0;0;18;0;1;0;"Hackney"
4700;26;2;1;54;3;0;1;0;16;0;0;0;"Kingston upon Thames"
4701;35;3;11;41;1;0;0;0;20;0;1;0;"Islington"
4702;45;4;19;128;3;0;0;0;60;0;1;1;"Hillingdon"
4703;44;3;20;132;1;308;0;0;26;0;0;1;"Lewisham"
4704;34;1;8;188;3;0;0;0;29;0;1;1;"Bexley"
4705;65;4;41;170;2;0;0;1;61;1;1;1;"Enfield"
4706;32;3;8;14;3;111;0;0;9;0;0;0;"Islington"
4707;41;1;15;93;3;0;0;0;28;0;1;0;"Enfield"
4708;52;1;28;79;2;0;0;0;27;1;1;0;"Havering"
4709;35;4;9;79;2;0;0;0;22;0;0;0;"Barnet"
4710;51;4;26;62;3;119;0;0;18;0;1;0;"Tower Hamlets"
4711;30;2;6;95;1;0;1;0;2;0;1;0;"Havering"
4712;58;4;33;60;3;0;0;0;13;0;1;0;"Lewisham"
4713;49;1;23;75;2;0;0;0;15;1;0;0;"Bexley"
4714;63;4;38;85;2;0;0;0;1;1;0;0;"Hackney"
4715;40;1;15;143;1;0;0;0;41;0;1;0;"Enfield"
4716;27;1;0;34;2;112;0;0;20;1;0;0;"Croydon"
4717;38;2;14;44;1;0;0;0;17;0;0;0;"Havering"
4718;52;4;28;31;2;151;1;0;9;0;1;0;"Hillingdon"
4719;49;4;24;13;1;111;0;0;8;0;1;0;"Havering"
4720;59;4;35;52;1;0;0;0;15;1;1;0;"Richmond upon Thames"
4721;32;1;8;42;3;102;0;0;2;0;1;0;"Harrow"
4722;30;4;4;102;3;139;0;0;21;1;0;0;"Waltham Forest"
4723;64;2;38;143;3;0;1;1;64;0;1;1;"Waltham Forest"
4724;59;4;33;10;3;0;0;0;7;0;1;0;"Barnet"
4725;62;1;37;44;3;0;0;0;11;0;0;0;"Barnet"
4726;61;2;37;158;1;306;1;1;60;1;1;0;"Havering"
4727;53;2;26;12;2;0;0;0;10;1;0;0;"Hackney"
4728;51;1;26;59;1;139;0;0;12;0;1;0;"Kingston upon Thames"
4729;55;1;29;92;2;0;0;0;19;0;0;0;"Bexley"
4730;36;2;10;82;1;0;0;0;28;1;0;0;"Barking and Dagenham"
4732;26;2;2;182;2;0;0;0;32;0;0;1;"Merton"
4733;54;2;30;121;1;0;0;0;4;0;1;0;"Tower Hamlets"
4734;35;1;11;38;1;0;0;0;17;1;0;0;"Tower Hamlets"
4735;34;2;10;92;1;0;1;1;27;1;0;0;"Tower Hamlets"
4736;28;2;3;53;3;0;0;0;16;0;0;0;"Islington"
4737;32;3;7;45;1;83;1;0;23;0;1;0;"Redbridge"
4738;38;1;14;63;2;0;1;0;36;0;1;0;"Merton"
4739;53;1;28;181;1;0;0;0;81;0;1;0;"Tower Hamlets"
4740;26;2;1;184;3;577;0;1;42;1;1;1;"Brent"
4741;45;3;21;33;1;136;0;1;5;1;1;0;"Camden"
4742;58;3;33;22;1;0;0;0;2;0;1;0;"Tower Hamlets"
4743;59;2;33;99;1;0;0;0;27;0;0;0;"Brent"
4744;45;3;18;44;2;193;0;0;10;0;0;0;"Croydon"
4745;64;4;39;101;2;0;0;0;34;1;0;0;"Tower Hamlets"
4746;30;1;3;32;2;0;0;0;20;1;1;0;"Kingston upon Thames"
4747;40;4;16;59;1;0;0;0;26,7;0;1;0;"Sutton"
4748;61;2;36;25;2;0;0;0;5;1;1;0;"Southwark"
4749;40;3;16;140;1;0;0;0;56;0;0;1;"Tower Hamlets"
4750;40;1;10;29;3;0;0;0;7,5;0;1;0;"Hillingdon"
4751;43;1;19;35;1;0;0;0;7;0;0;0;"Tower Hamlets"
4752;39;4;14;141;1;0;1;1;63;1;1;1;"Hillingdon"
4753;35;4;11;75;3;79;0;0;20;0;0;0;"Barking and Dagenham"
4754;38;2;12;58;1;0;0;0;28;0;1;0;"Croydon"
4755;67;2;43;41;1;0;0;0;11;0;0;0;"Redbridge"
4756;55;2;30;42;2;196;0;0;20;1;0;0;"Westminster"
4757;28;3;2;55;2;0;0;0;11;0;0;0;"Richmond upon Thames"
4758;30;4;4;18;2;84;0;0;3;0;1;0;"Newham"
4759;59;4;35;75;3;0;1;0;23;0;0;0;"Waltham Forest"
